gene_stable_id	transcript_stable_id	protein_stable_id	xref_id
ENSMYVG00000010378	ENSMYVT00000016335	ENSMYVP00000015301	GO:0051568
ENSMYVG00000010381			HGNC:21652
ENSMYVG00000010381	ENSMYVT00000016330	ENSMYVP00000015297	GO:0003676
ENSMYVG00000010381	ENSMYVT00000016330	ENSMYVP00000015297	GO:0008270
ENSMYVG00000010382			HGNC:9316
ENSMYVG00000010383			HGNC:21652
ENSMYVG00000010385	ENSMYVT00000016333	ENSMYVP00000015299	GO:0016747
ENSMYVG00000010386			HGNC:14587
ENSMYVG00000010387			HGNC:16062
ENSMYVG00000010387	ENSMYVT00000016336	ENSMYVP00000015302	GO:0005634
ENSMYVG00000010387	ENSMYVT00000016336	ENSMYVP00000015302	GO:0005737
ENSMYVG00000010387	ENSMYVT00000016336	ENSMYVP00000015302	GO:0008140
ENSMYVG00000010387	ENSMYVT00000016336	ENSMYVP00000015302	GO:0032793
ENSMYVG00000010387	ENSMYVT00000016336	ENSMYVP00000015302	GO:0051289
ENSMYVG00000010387	ENSMYVT00000016348	ENSMYVP00000015314	GO:0005634
ENSMYVG00000010387	ENSMYVT00000016348	ENSMYVP00000015314	GO:0005737
ENSMYVG00000010387	ENSMYVT00000016348	ENSMYVP00000015314	GO:0008140
ENSMYVG00000010387	ENSMYVT00000016348	ENSMYVP00000015314	GO:0032793
ENSMYVG00000010387	ENSMYVT00000016348	ENSMYVP00000015314	GO:0051289
ENSMYVG00000010387	ENSMYVT00000016365	ENSMYVP00000015331	GO:0005634
ENSMYVG00000010387	ENSMYVT00000016365	ENSMYVP00000015331	GO:0005737
ENSMYVG00000010387	ENSMYVT00000016365	ENSMYVP00000015331	GO:0008140
ENSMYVG00000010387	ENSMYVT00000016365	ENSMYVP00000015331	GO:0032793
ENSMYVG00000010387	ENSMYVT00000016365	ENSMYVP00000015331	GO:0051289
ENSMYVG00000010388	ENSMYVT00000016341	ENSMYVP00000015307	GO:0022857
ENSMYVG00000010388	ENSMYVT00000016341	ENSMYVP00000015307	GO:0055085
ENSMYVG00000010389			HGNC:10360
ENSMYVG00000010389	ENSMYVT00000016338	ENSMYVP00000015304	GO:0003735
ENSMYVG00000010389	ENSMYVT00000016338	ENSMYVP00000015304	GO:0005840
ENSMYVG00000010389	ENSMYVT00000016338	ENSMYVP00000015304	GO:0006412
ENSMYVG00000010389	ENSMYVT00000016338	ENSMYVP00000015304	GO:0008097
ENSMYVG00000010389	ENSMYVT00000016346	ENSMYVP00000015311	GO:0003735
ENSMYVG00000010389	ENSMYVT00000016346	ENSMYVP00000015311	GO:0005840
ENSMYVG00000010389	ENSMYVT00000016346	ENSMYVP00000015311	GO:0006412
ENSMYVG00000010389	ENSMYVT00000016346	ENSMYVP00000015311	GO:0008097
ENSMYVG00000010390			HGNC:19372
ENSMYVG00000010390	ENSMYVT00000016340	ENSMYVP00000015306	GO:0003676
ENSMYVG00000010390	ENSMYVT00000016340	ENSMYVP00000015306	GO:0008270
ENSMYVG00000010391			HGNC:30096
ENSMYVG00000010391	ENSMYVT00000016339	ENSMYVP00000015305	GO:0003676
ENSMYVG00000010391	ENSMYVT00000016339	ENSMYVP00000015305	GO:0003723
ENSMYVG00000010393	ENSMYVT00000016343	ENSMYVP00000015309	GO:0003839
ENSMYVG00000010394			HGNC:19855
ENSMYVG00000010394	ENSMYVT00000016345	ENSMYVP00000015312	GO:0005858
ENSMYVG00000010394	ENSMYVT00000016345	ENSMYVP00000015312	GO:0070286
ENSMYVG00000010394	ENSMYVT00000016361	ENSMYVP00000015327	GO:0005858
ENSMYVG00000010394	ENSMYVT00000016361	ENSMYVP00000015327	GO:0070286
ENSMYVG00000010396			HGNC:33732
ENSMYVG00000010396	ENSMYVT00000016349	ENSMYVP00000015315	GO:0005515
ENSMYVG00000010397			HGNC:25072
ENSMYVG00000010397	ENSMYVT00000016352	ENSMYVP00000015318	GO:0005515
ENSMYVG00000010398	ENSMYVT00000016359	ENSMYVP00000015325	GO:0004198
ENSMYVG00000010398	ENSMYVT00000016359	ENSMYVP00000015325	GO:0006508
ENSMYVG00000010398	ENSMYVT00000016373	ENSMYVP00000015338	GO:0004198
ENSMYVG00000010398	ENSMYVT00000016373	ENSMYVP00000015338	GO:0006508
ENSMYVG00000010398	ENSMYVT00000016386	ENSMYVP00000015350	GO:0004198
ENSMYVG00000010398	ENSMYVT00000016386	ENSMYVP00000015350	GO:0006508
ENSMYVG00000010399	ENSMYVT00000016354	ENSMYVP00000015320	GO:0016747
ENSMYVG00000010401	ENSMYVT00000016355	ENSMYVP00000015321	GO:0008757
ENSMYVG00000010401	ENSMYVT00000016364	ENSMYVP00000015330	GO:0008757
ENSMYVG00000010401	ENSMYVT00000016371	ENSMYVP00000015336	GO:0008757
ENSMYVG00000010402			HGNC:1722
ENSMYVG00000010402	ENSMYVT00000016360	ENSMYVP00000015326	GO:0004672
ENSMYVG00000010402	ENSMYVT00000016360	ENSMYVP00000015326	GO:0005524
ENSMYVG00000010402	ENSMYVT00000016360	ENSMYVP00000015326	GO:0006468
ENSMYVG00000010402	ENSMYVT00000016372	ENSMYVP00000015337	GO:0004672
ENSMYVG00000010402	ENSMYVT00000016372	ENSMYVP00000015337	GO:0005524
ENSMYVG00000010402	ENSMYVT00000016372	ENSMYVP00000015337	GO:0006468
ENSMYVG00000010404	ENSMYVT00000016363	ENSMYVP00000015329	GO:0008146
ENSMYVG00000010404	ENSMYVT00000016363	ENSMYVP00000015329	GO:0016020
ENSMYVG00000010405			HGNC:55
ENSMYVG00000010405	ENSMYVT00000016368	ENSMYVP00000015333	GO:0005524
ENSMYVG00000010405	ENSMYVT00000016368	ENSMYVP00000015333	GO:0016020
ENSMYVG00000010405	ENSMYVT00000016368	ENSMYVP00000015333	GO:0016887
ENSMYVG00000010405	ENSMYVT00000016368	ENSMYVP00000015333	GO:0055085
ENSMYVG00000010405	ENSMYVT00000016368	ENSMYVP00000015333	GO:0140359
ENSMYVG00000010408			ZDB-GENE-040912-175
ENSMYVG00000010408	ENSMYVT00000016369	ENSMYVP00000015334	GO:0000381
ENSMYVG00000010410	ENSMYVT00000016374	ENSMYVP00000015339	GO:0006470
ENSMYVG00000010410	ENSMYVT00000016374	ENSMYVP00000015339	GO:0008138
ENSMYVG00000010410	ENSMYVT00000016374	ENSMYVP00000015339	GO:0016311
ENSMYVG00000010410	ENSMYVT00000016374	ENSMYVP00000015339	GO:0016791
ENSMYVG00000010410	ENSMYVT00000016385	ENSMYVP00000015349	GO:0006470
ENSMYVG00000010410	ENSMYVT00000016385	ENSMYVP00000015349	GO:0008138
ENSMYVG00000010410	ENSMYVT00000016385	ENSMYVP00000015349	GO:0016311
ENSMYVG00000010410	ENSMYVT00000016385	ENSMYVP00000015349	GO:0016791
ENSMYVG00000010411			HGNC:11522
ENSMYVG00000010412			HGNC:28883
ENSMYVG00000010412	ENSMYVT00000016379	ENSMYVP00000015343	GO:0004803
ENSMYVG00000010412	ENSMYVT00000016379	ENSMYVP00000015343	GO:0006313
ENSMYVG00000010412	ENSMYVT00000016379	ENSMYVP00000015343	GO:0043565
ENSMYVG00000010414	ENSMYVT00000016377	ENSMYVP00000015342	GO:0005789
ENSMYVG00000010414	ENSMYVT00000016377	ENSMYVP00000015342	GO:0006506
ENSMYVG00000010416			HGNC:17826
ENSMYVG00000010416	ENSMYVT00000016381	ENSMYVP00000015345	GO:0004252
ENSMYVG00000010416	ENSMYVT00000016381	ENSMYVP00000015345	GO:0006508
ENSMYVG00000010416	ENSMYVT00000016388	ENSMYVP00000015352	GO:0004252
ENSMYVG00000010416	ENSMYVT00000016388	ENSMYVP00000015352	GO:0006508
ENSMYVG00000010418	ENSMYVT00000016382	ENSMYVP00000015346	GO:0030431
ENSMYVG00000010418	ENSMYVT00000016382	ENSMYVP00000015346	GO:0032222
ENSMYVG00000010418	ENSMYVT00000016382	ENSMYVP00000015346	GO:1903818
ENSMYVG00000010419			HGNC:29587
ENSMYVG00000010420			HGNC:17054
ENSMYVG00000010420	ENSMYVT00000016390	ENSMYVP00000015353	GO:0016791
ENSMYVG00000010420	ENSMYVT00000016400	ENSMYVP00000015361	GO:0016791
ENSMYVG00000010420	ENSMYVT00000016412	ENSMYVP00000015371	GO:0016791
ENSMYVG00000010422	ENSMYVT00000016391	ENSMYVP00000015354	GO:0000786
ENSMYVG00000010422	ENSMYVT00000016391	ENSMYVP00000015354	GO:0003677
ENSMYVG00000010422	ENSMYVT00000016391	ENSMYVP00000015354	GO:0030527
ENSMYVG00000010422	ENSMYVT00000016391	ENSMYVP00000015354	GO:0046982
ENSMYVG00000010423			HGNC:24259
ENSMYVG00000010423	ENSMYVT00000016393	ENSMYVP00000015355	GO:0004176
ENSMYVG00000010423	ENSMYVT00000016393	ENSMYVP00000015355	GO:0004252
ENSMYVG00000010423	ENSMYVT00000016393	ENSMYVP00000015355	GO:0006508
ENSMYVG00000010425	ENSMYVT00000016394	ENSMYVP00000015356	GO:0016787
ENSMYVG00000010425	ENSMYVT00000016406	ENSMYVP00000015365	GO:0004767
ENSMYVG00000010425	ENSMYVT00000016406	ENSMYVP00000015365	GO:0006685
ENSMYVG00000010425	ENSMYVT00000016406	ENSMYVP00000015365	GO:0016787
ENSMYVG00000010426			ZDB-GENE-081104-516
ENSMYVG00000010426	ENSMYVT00000016397	ENSMYVP00000015358	GO:0007165
ENSMYVG00000010427			HGNC:28554
ENSMYVG00000010431	ENSMYVT00000016407	ENSMYVP00000015366	GO:0016020
ENSMYVG00000010431	ENSMYVT00000016407	ENSMYVP00000015366	GO:0022857
ENSMYVG00000010431	ENSMYVT00000016407	ENSMYVP00000015366	GO:0055085
ENSMYVG00000010431	ENSMYVT00000016416	ENSMYVP00000015375	GO:0016020
ENSMYVG00000010431	ENSMYVT00000016416	ENSMYVP00000015375	GO:0022857
ENSMYVG00000010431	ENSMYVT00000016416	ENSMYVP00000015375	GO:0055085
ENSMYVG00000010431	ENSMYVT00000016426	ENSMYVP00000015384	GO:0016020
ENSMYVG00000010431	ENSMYVT00000016426	ENSMYVP00000015384	GO:0022857
ENSMYVG00000010431	ENSMYVT00000016426	ENSMYVP00000015384	GO:0055085
ENSMYVG00000010431	ENSMYVT00000016444	ENSMYVP00000015401	GO:0022857
ENSMYVG00000010431	ENSMYVT00000016444	ENSMYVP00000015401	GO:0055085
ENSMYVG00000010432	ENSMYVT00000016413	ENSMYVP00000015372	GO:0003676
ENSMYVG00000010432	ENSMYVT00000016413	ENSMYVP00000015372	GO:0004386
ENSMYVG00000010432	ENSMYVT00000016413	ENSMYVP00000015372	GO:0005524
ENSMYVG00000010432	ENSMYVT00000016422	ENSMYVP00000015380	GO:0003676
ENSMYVG00000010432	ENSMYVT00000016422	ENSMYVP00000015380	GO:0004386
ENSMYVG00000010432	ENSMYVT00000016422	ENSMYVP00000015380	GO:0005524
ENSMYVG00000010433	ENSMYVT00000016408	ENSMYVP00000015367	GO:0030431
ENSMYVG00000010433	ENSMYVT00000016408	ENSMYVP00000015367	GO:0032222
ENSMYVG00000010433	ENSMYVT00000016408	ENSMYVP00000015367	GO:1903818
ENSMYVG00000010433	ENSMYVT00000016419	ENSMYVP00000015377	GO:0030431
ENSMYVG00000010433	ENSMYVT00000016419	ENSMYVP00000015377	GO:0032222
ENSMYVG00000010433	ENSMYVT00000016419	ENSMYVP00000015377	GO:1903818
ENSMYVG00000010434			HGNC:4669
ENSMYVG00000010434	ENSMYVT00000016409	ENSMYVP00000015368	GO:0003924
ENSMYVG00000010434	ENSMYVT00000016409	ENSMYVP00000015368	GO:0005525
ENSMYVG00000010435	ENSMYVT00000016410	ENSMYVP00000015369	GO:0003712
ENSMYVG00000010435	ENSMYVT00000016410	ENSMYVP00000015369	GO:0006355
ENSMYVG00000010435	ENSMYVT00000016410	ENSMYVP00000015369	GO:0016592
ENSMYVG00000010436			HGNC:10386
ENSMYVG00000010436	ENSMYVT00000016411	ENSMYVP00000015370	GO:0003735
ENSMYVG00000010436	ENSMYVT00000016411	ENSMYVP00000015370	GO:0005840
ENSMYVG00000010436	ENSMYVT00000016411	ENSMYVP00000015370	GO:0006412
ENSMYVG00000010436	ENSMYVT00000016418	ENSMYVP00000015376	GO:0003735
ENSMYVG00000010436	ENSMYVT00000016418	ENSMYVP00000015376	GO:0005840
ENSMYVG00000010436	ENSMYVT00000016418	ENSMYVP00000015376	GO:0006412
ENSMYVG00000010437			HGNC:26053
ENSMYVG00000010438			HGNC:15467
ENSMYVG00000010440	ENSMYVT00000016421	ENSMYVP00000015379	GO:0016747
ENSMYVG00000010440	ENSMYVT00000016448	ENSMYVP00000015404	GO:0016747
ENSMYVG00000010441	ENSMYVT00000016423	ENSMYVP00000015381	GO:0016020
ENSMYVG00000010441	ENSMYVT00000016423	ENSMYVP00000015381	GO:0055085
ENSMYVG00000010442	ENSMYVT00000016420	ENSMYVP00000015378	GO:0003676
ENSMYVG00000010442	ENSMYVT00000016420	ENSMYVP00000015378	GO:0008270
ENSMYVG00000010443			HGNC:21169
ENSMYVG00000010443	ENSMYVT00000016428	ENSMYVP00000015385	GO:0003924
ENSMYVG00000010443	ENSMYVT00000016428	ENSMYVP00000015385	GO:0005509
ENSMYVG00000010443	ENSMYVT00000016428	ENSMYVP00000015385	GO:0005525
ENSMYVG00000010443	ENSMYVT00000016428	ENSMYVP00000015385	GO:0005741
ENSMYVG00000010443	ENSMYVT00000016428	ENSMYVP00000015385	GO:0007005
ENSMYVG00000010443	ENSMYVT00000016428	ENSMYVP00000015385	GO:0007264
ENSMYVG00000010443	ENSMYVT00000016443	ENSMYVP00000015399	GO:0003924
ENSMYVG00000010443	ENSMYVT00000016443	ENSMYVP00000015399	GO:0005509
ENSMYVG00000010443	ENSMYVT00000016443	ENSMYVP00000015399	GO:0005525
ENSMYVG00000010443	ENSMYVT00000016443	ENSMYVP00000015399	GO:0005741
ENSMYVG00000010443	ENSMYVT00000016443	ENSMYVP00000015399	GO:0007005
ENSMYVG00000010443	ENSMYVT00000016443	ENSMYVP00000015399	GO:0007264
ENSMYVG00000010443	ENSMYVT00000016459	ENSMYVP00000015414	GO:0003924
ENSMYVG00000010443	ENSMYVT00000016459	ENSMYVP00000015414	GO:0005509
ENSMYVG00000010443	ENSMYVT00000016459	ENSMYVP00000015414	GO:0005525
ENSMYVG00000010443	ENSMYVT00000016459	ENSMYVP00000015414	GO:0005741
ENSMYVG00000010443	ENSMYVT00000016459	ENSMYVP00000015414	GO:0007005
ENSMYVG00000010443	ENSMYVT00000016459	ENSMYVP00000015414	GO:0007264
ENSMYVG00000010443	ENSMYVT00000016471	ENSMYVP00000015426	GO:0003924
ENSMYVG00000010443	ENSMYVT00000016471	ENSMYVP00000015426	GO:0005509
ENSMYVG00000010443	ENSMYVT00000016471	ENSMYVP00000015426	GO:0005525
ENSMYVG00000010443	ENSMYVT00000016471	ENSMYVP00000015426	GO:0005741
ENSMYVG00000010443	ENSMYVT00000016471	ENSMYVP00000015426	GO:0007005
ENSMYVG00000010443	ENSMYVT00000016471	ENSMYVP00000015426	GO:0007264
ENSMYVG00000010444	ENSMYVT00000016424	ENSMYVP00000015383	GO:0005515
ENSMYVG00000010444	ENSMYVT00000016436	ENSMYVP00000015393	GO:0005515
ENSMYVG00000010445	ENSMYVT00000016435	ENSMYVP00000015392	GO:0007589
ENSMYVG00000010445	ENSMYVT00000016435	ENSMYVP00000015392	GO:0008613
ENSMYVG00000010445	ENSMYVT00000016441	ENSMYVP00000015397	GO:0007589
ENSMYVG00000010445	ENSMYVT00000016441	ENSMYVP00000015397	GO:0008613
ENSMYVG00000010447			HGNC:24728
ENSMYVG00000010447	ENSMYVT00000016434	ENSMYVP00000015391	GO:0004373
ENSMYVG00000010447	ENSMYVT00000016434	ENSMYVP00000015391	GO:0005978
ENSMYVG00000010448			HGNC:1982
ENSMYVG00000010449			ZDB-GENE-041221-2
ENSMYVG00000010450			HGNC:12713
ENSMYVG00000010450	ENSMYVT00000016431	ENSMYVP00000015388	GO:0005515
ENSMYVG00000010451			HGNC:23206
ENSMYVG00000010452			HGNC:25521
ENSMYVG00000010452	ENSMYVT00000016442	ENSMYVP00000015398	GO:0003676
ENSMYVG00000010452	ENSMYVT00000016442	ENSMYVP00000015398	GO:0006139
ENSMYVG00000010453			HGNC:12555
ENSMYVG00000010453	ENSMYVT00000016437	ENSMYVP00000015394	GO:0008194
ENSMYVG00000010454			HGNC:2148
ENSMYVG00000010454	ENSMYVT00000016440	ENSMYVP00000015396	GO:0016020
ENSMYVG00000010457			HGNC:26195
ENSMYVG00000010457	ENSMYVT00000016445	ENSMYVP00000015400	GO:0005515
ENSMYVG00000010457	ENSMYVT00000016445	ENSMYVP00000015400	GO:0005524
ENSMYVG00000010457	ENSMYVT00000016445	ENSMYVP00000015400	GO:0016887
ENSMYVG00000010457	ENSMYVT00000016457	ENSMYVP00000015412	GO:0005515
ENSMYVG00000010457	ENSMYVT00000016457	ENSMYVP00000015412	GO:0005524
ENSMYVG00000010457	ENSMYVT00000016457	ENSMYVP00000015412	GO:0016887
ENSMYVG00000010458	ENSMYVT00000016446	ENSMYVP00000015402	GO:0004672
ENSMYVG00000010458	ENSMYVT00000016446	ENSMYVP00000015402	GO:0005524
ENSMYVG00000010458	ENSMYVT00000016446	ENSMYVP00000015402	GO:0006468
ENSMYVG00000010458	ENSMYVT00000016453	ENSMYVP00000015408	GO:0004672
ENSMYVG00000010458	ENSMYVT00000016453	ENSMYVP00000015408	GO:0005524
ENSMYVG00000010458	ENSMYVT00000016453	ENSMYVP00000015408	GO:0006468
ENSMYVG00000010458	ENSMYVT00000016465	ENSMYVP00000015420	GO:0004672
ENSMYVG00000010458	ENSMYVT00000016465	ENSMYVP00000015420	GO:0005524
ENSMYVG00000010458	ENSMYVT00000016465	ENSMYVP00000015420	GO:0006468
ENSMYVG00000010459	ENSMYVT00000016449	ENSMYVP00000015405	GO:0016020
ENSMYVG00000010459	ENSMYVT00000016449	ENSMYVP00000015405	GO:0030001
ENSMYVG00000010459	ENSMYVT00000016449	ENSMYVP00000015405	GO:0046873
ENSMYVG00000010460	ENSMYVT00000016450	ENSMYVP00000015406	GO:0005506
ENSMYVG00000010460	ENSMYVT00000016450	ENSMYVP00000015406	GO:0016705
ENSMYVG00000010460	ENSMYVT00000016450	ENSMYVP00000015406	GO:0031418
ENSMYVG00000010461			HGNC:26167
ENSMYVG00000010461	ENSMYVT00000016451	ENSMYVP00000015407	GO:0003700
ENSMYVG00000010461	ENSMYVT00000016451	ENSMYVP00000015407	GO:0006355
ENSMYVG00000010461	ENSMYVT00000016451	ENSMYVP00000015407	GO:0006357
ENSMYVG00000010461	ENSMYVT00000016451	ENSMYVP00000015407	GO:0043565
ENSMYVG00000010463			HGNC:28388
ENSMYVG00000010466			HGNC:25941
ENSMYVG00000010467			HGNC:704
ENSMYVG00000010467	ENSMYVT00000016462	ENSMYVP00000015417	GO:0005515
ENSMYVG00000010467	ENSMYVT00000016462	ENSMYVP00000015417	GO:0005885
ENSMYVG00000010467	ENSMYVT00000016462	ENSMYVP00000015417	GO:0015629
ENSMYVG00000010467	ENSMYVT00000016462	ENSMYVP00000015417	GO:0034314
ENSMYVG00000010469			HGNC:28772
ENSMYVG00000010469	ENSMYVT00000016461	ENSMYVP00000015416	GO:0030512
ENSMYVG00000010469	ENSMYVT00000016461	ENSMYVP00000015416	GO:0070412
ENSMYVG00000010469	ENSMYVT00000016466	ENSMYVP00000015421	GO:0030512
ENSMYVG00000010469	ENSMYVT00000016466	ENSMYVP00000015421	GO:0070412
ENSMYVG00000010470			HGNC:1059
ENSMYVG00000010470	ENSMYVT00000016464	ENSMYVP00000015419	GO:0006508
ENSMYVG00000010470	ENSMYVT00000016464	ENSMYVP00000015419	GO:0070005
ENSMYVG00000010470	ENSMYVT00000016476	ENSMYVP00000015430	GO:0006508
ENSMYVG00000010470	ENSMYVT00000016476	ENSMYVP00000015430	GO:0070005
ENSMYVG00000010472	ENSMYVT00000016468	ENSMYVP00000015424	GO:0016020
ENSMYVG00000010472	ENSMYVT00000016468	ENSMYVP00000015424	GO:0050909
ENSMYVG00000010473	ENSMYVT00000016470	ENSMYVP00000015425	GO:0005515
ENSMYVG00000010473	ENSMYVT00000016479	ENSMYVP00000015433	GO:0005515
ENSMYVG00000010473	ENSMYVT00000016485	ENSMYVP00000015439	GO:0005515
ENSMYVG00000010473	ENSMYVT00000016494	ENSMYVP00000015447	GO:0005515
ENSMYVG00000010474	ENSMYVT00000016480	ENSMYVP00000015434	GO:0016020
ENSMYVG00000010474	ENSMYVT00000016480	ENSMYVP00000015434	GO:0022857
ENSMYVG00000010474	ENSMYVT00000016480	ENSMYVP00000015434	GO:0055085
ENSMYVG00000010474	ENSMYVT00000016493	ENSMYVP00000015446	GO:0016020
ENSMYVG00000010474	ENSMYVT00000016493	ENSMYVP00000015446	GO:0022857
ENSMYVG00000010474	ENSMYVT00000016493	ENSMYVP00000015446	GO:0055085
ENSMYVG00000010475			HGNC:11016
ENSMYVG00000010475	ENSMYVT00000016472	ENSMYVP00000015427	GO:0005375
ENSMYVG00000010475	ENSMYVT00000016472	ENSMYVP00000015427	GO:0016020
ENSMYVG00000010475	ENSMYVT00000016472	ENSMYVP00000015427	GO:0035434
ENSMYVG00000010475	ENSMYVT00000016481	ENSMYVP00000015435	GO:0005375
ENSMYVG00000010475	ENSMYVT00000016481	ENSMYVP00000015435	GO:0016020
ENSMYVG00000010475	ENSMYVT00000016481	ENSMYVP00000015435	GO:0035434
ENSMYVG00000010475	ENSMYVT00000016487	ENSMYVP00000015441	GO:0005375
ENSMYVG00000010475	ENSMYVT00000016487	ENSMYVP00000015441	GO:0016020
ENSMYVG00000010475	ENSMYVT00000016487	ENSMYVP00000015441	GO:0035434
ENSMYVG00000010475	ENSMYVT00000016501	ENSMYVP00000015454	GO:0005375
ENSMYVG00000010475	ENSMYVT00000016501	ENSMYVP00000015454	GO:0016020
ENSMYVG00000010475	ENSMYVT00000016501	ENSMYVP00000015454	GO:0035434
ENSMYVG00000010477			HGNC:1173
ENSMYVG00000010477	ENSMYVT00000016474	ENSMYVP00000015428	GO:0046872
ENSMYVG00000010477	ENSMYVT00000016490	ENSMYVP00000015443	GO:0046872
ENSMYVG00000010480			HGNC:33941
ENSMYVG00000010480	ENSMYVT00000016482	ENSMYVP00000015436	GO:0016020
ENSMYVG00000010480	ENSMYVT00000016482	ENSMYVP00000015436	GO:0022857
ENSMYVG00000010480	ENSMYVT00000016482	ENSMYVP00000015436	GO:0055085
ENSMYVG00000010481	ENSMYVT00000016484	ENSMYVP00000015438	GO:0003676
ENSMYVG00000010481	ENSMYVT00000016484	ENSMYVP00000015438	GO:0003723
ENSMYVG00000010481	ENSMYVT00000016504	ENSMYVP00000015456	GO:0003676
ENSMYVG00000010481	ENSMYVT00000016504	ENSMYVP00000015456	GO:0003723
ENSMYVG00000010481	ENSMYVT00000016514	ENSMYVP00000015466	GO:0003676
ENSMYVG00000010481	ENSMYVT00000016514	ENSMYVP00000015466	GO:0003723
ENSMYVG00000010482	ENSMYVT00000016496	ENSMYVP00000015449	GO:0004672
ENSMYVG00000010482	ENSMYVT00000016496	ENSMYVP00000015449	GO:0004674
ENSMYVG00000010482	ENSMYVT00000016496	ENSMYVP00000015449	GO:0004703
ENSMYVG00000010482	ENSMYVT00000016496	ENSMYVP00000015449	GO:0005524
ENSMYVG00000010482	ENSMYVT00000016496	ENSMYVP00000015449	GO:0006468
ENSMYVG00000010482	ENSMYVT00000016496	ENSMYVP00000015449	GO:0007165
ENSMYVG00000010482	ENSMYVT00000016512	ENSMYVP00000015464	GO:0004672
ENSMYVG00000010482	ENSMYVT00000016512	ENSMYVP00000015464	GO:0004674
ENSMYVG00000010482	ENSMYVT00000016512	ENSMYVP00000015464	GO:0004703
ENSMYVG00000010482	ENSMYVT00000016512	ENSMYVP00000015464	GO:0005524
ENSMYVG00000010482	ENSMYVT00000016512	ENSMYVP00000015464	GO:0006468
ENSMYVG00000010482	ENSMYVT00000016512	ENSMYVP00000015464	GO:0007165
ENSMYVG00000010483			HGNC:190
ENSMYVG00000010483	ENSMYVT00000016500	ENSMYVP00000015453	GO:0004222
ENSMYVG00000010483	ENSMYVT00000016500	ENSMYVP00000015453	GO:0006508
ENSMYVG00000010483	ENSMYVT00000016500	ENSMYVP00000015453	GO:0008237
ENSMYVG00000010483	ENSMYVT00000016511	ENSMYVP00000015463	GO:0004222
ENSMYVG00000010483	ENSMYVT00000016511	ENSMYVP00000015463	GO:0006508
ENSMYVG00000010483	ENSMYVT00000016511	ENSMYVP00000015463	GO:0008237
ENSMYVG00000010483	ENSMYVT00000016526	ENSMYVP00000015478	GO:0004222
ENSMYVG00000010483	ENSMYVT00000016526	ENSMYVP00000015478	GO:0006508
ENSMYVG00000010483	ENSMYVT00000016526	ENSMYVP00000015478	GO:0008237
ENSMYVG00000010485	ENSMYVT00000016489	ENSMYVP00000015444	GO:0004867
ENSMYVG00000010485	ENSMYVT00000016489	ENSMYVP00000015444	GO:0005615
ENSMYVG00000010486			HGNC:2256
ENSMYVG00000010488	ENSMYVT00000016497	ENSMYVP00000015450	GO:0016020
ENSMYVG00000010488	ENSMYVT00000016497	ENSMYVP00000015450	GO:0050909
ENSMYVG00000010490			HGNC:20867
ENSMYVG00000010490	ENSMYVT00000016499	ENSMYVP00000015452	GO:0004930
ENSMYVG00000010490	ENSMYVT00000016499	ENSMYVP00000015452	GO:0007186
ENSMYVG00000010490	ENSMYVT00000016499	ENSMYVP00000015452	GO:0016020
ENSMYVG00000010491	ENSMYVT00000016506	ENSMYVP00000015458	GO:0016020
ENSMYVG00000010492			HGNC:28491
ENSMYVG00000010492	ENSMYVT00000016503	ENSMYVP00000015455	GO:0002098
ENSMYVG00000010492	ENSMYVT00000016503	ENSMYVP00000015455	GO:0005515
ENSMYVG00000010492	ENSMYVT00000016503	ENSMYVP00000015455	GO:0033588
ENSMYVG00000010492	ENSMYVT00000016520	ENSMYVP00000015472	GO:0002098
ENSMYVG00000010492	ENSMYVT00000016520	ENSMYVP00000015472	GO:0005515
ENSMYVG00000010492	ENSMYVT00000016520	ENSMYVP00000015472	GO:0033588
ENSMYVG00000010494			HGNC:706
ENSMYVG00000010494	ENSMYVT00000016505	ENSMYVP00000015457	GO:0005856
ENSMYVG00000010494	ENSMYVT00000016505	ENSMYVP00000015457	GO:0005885
ENSMYVG00000010494	ENSMYVT00000016505	ENSMYVP00000015457	GO:0030833
ENSMYVG00000010494	ENSMYVT00000016505	ENSMYVP00000015457	GO:0034314
ENSMYVG00000010495			HGNC:8906
ENSMYVG00000010495	ENSMYVT00000016508	ENSMYVP00000015460	GO:0016298
ENSMYVG00000010496			HGNC:23750
ENSMYVG00000010496	ENSMYVT00000016507	ENSMYVP00000015459	GO:0005515
ENSMYVG00000010498	ENSMYVT00000016516	ENSMYVP00000015467	GO:0022857
ENSMYVG00000010498	ENSMYVT00000016516	ENSMYVP00000015467	GO:0055085
ENSMYVG00000010498	ENSMYVT00000016525	ENSMYVP00000015477	GO:0022857
ENSMYVG00000010498	ENSMYVT00000016525	ENSMYVP00000015477	GO:0055085
ENSMYVG00000010502			HGNC:9349
ENSMYVG00000010502	ENSMYVT00000016521	ENSMYVP00000015473	GO:0005634
ENSMYVG00000010502	ENSMYVT00000016521	ENSMYVP00000015473	GO:0008270
ENSMYVG00000010503	ENSMYVT00000016523	ENSMYVP00000015475	GO:0005764
ENSMYVG00000010503	ENSMYVT00000016523	ENSMYVP00000015475	GO:0006629
ENSMYVG00000010503	ENSMYVT00000016523	ENSMYVP00000015475	GO:0006665
ENSMYVG00000010503	ENSMYVT00000016538	ENSMYVP00000015490	GO:0005764
